contract_version,stage,scenario_role,time_grain,series_id,requirement,canonical_unit,horizon_rule,dependants,required_period_count,first_period,last_period
p1_1_governed_series_inventory_v1,S0,official_comparator,june_year,net_fed_revenue,required,million_nzd,official_source_horizon_fy2026_fy2055,total_nltf_net_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S0,official_comparator,june_year,net_mvr_revenue,required,million_nzd,official_source_horizon_fy2026_fy2055,total_nltf_net_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S0,official_comparator,june_year,phev_ruc_net_revenue,required,million_nzd,official_source_horizon_fy2026_fy2055,total_nltf_net_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S0,official_comparator,june_year,total_fed_ruc_net_revenue,required,million_nzd,official_source_horizon_fy2026_fy2055,total_nltf_net_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S0,official_comparator,june_year,total_nltf_net_revenue,required,million_nzd,official_source_horizon_fy2026_fy2055,total_nltf_net_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S0,official_comparator,june_year,total_ruc_net_revenue,required,million_nzd,official_source_horizon_fy2026_fy2055,total_nltf_net_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S0,official_comparator,june_year,heavy_ruc_net_km,required,million_km,official_source_horizon_fy2026_fy2055,revenue_leaves;total_nltf_net_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S0,official_comparator,june_year,light_bev_ruc_net_km,required,million_km,official_source_horizon_fy2026_fy2055,revenue_leaves;total_nltf_net_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S0,official_comparator,june_year,light_ruc_net_km,required,million_km,official_source_horizon_fy2026_fy2055,revenue_leaves;total_nltf_net_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S0,official_comparator,june_year,phev_ruc_net_km,required,million_km,official_source_horizon_fy2026_fy2055,revenue_leaves;total_nltf_net_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S0,official_comparator,june_year,ped_vkt_per_capita,required,km_per_person,official_source_horizon_fy2026_fy2055,gross_ped_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S0,official_comparator,june_year,ped_volume,required,million_litres,official_source_horizon_fy2026_fy2055,gross_ped_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S0,official_comparator,quarterly,heavy_ruc_net_km,not_applicable,km,official_source_horizon_fy2026_fy2055,official source supplies no quarterly grain,0,,
p1_1_governed_series_inventory_v1,S0,official_comparator,quarterly,light_ruc_net_km,not_applicable,km,official_source_horizon_fy2026_fy2055,official source supplies no quarterly grain,0,,
p1_1_governed_series_inventory_v1,S0,official_comparator,quarterly,ped_vkt_per_capita,not_applicable,km_per_person,official_source_horizon_fy2026_fy2055,official source supplies no quarterly grain,0,,
p1_1_governed_series_inventory_v1,S1,basecase,june_year,gross_fed_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,basecase,june_year,gross_ped_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,basecase,june_year,heavy_ruc_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,basecase,june_year,light_bev_ruc_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,basecase,june_year,light_ruc_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,basecase,june_year,net_fed_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,basecase,june_year,net_mvr_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,basecase,june_year,phev_ruc_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,basecase,june_year,total_fed_ruc_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,basecase,june_year,total_nltf_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,basecase,june_year,total_ruc_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,basecase,june_year,heavy_ruc_net_km,required,million_km,current_annual_through_fy2030,revenue_leaves;total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,basecase,june_year,light_bev_ruc_net_km,required,million_km,current_annual_through_fy2030,revenue_leaves;total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,basecase,june_year,light_ruc_net_km,required,million_km,current_annual_through_fy2030,revenue_leaves;total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,basecase,june_year,phev_ruc_net_km,required,million_km,current_annual_through_fy2030,revenue_leaves;total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,basecase,june_year,ped_vkt_per_capita,required,km_per_person,current_annual_through_fy2030,gross_ped_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,basecase,june_year,ped_volume,required,million_litres,current_annual_through_fy2030,gross_ped_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,basecase,quarterly,heavy_ruc_net_km,required,km,current_quarterly_h1_h20,revenue_leaves;total_nltf_net_revenue,20,2026Q1,2030Q4
p1_1_governed_series_inventory_v1,S1,basecase,quarterly,light_ruc_net_km,required,km,current_quarterly_h1_h20,revenue_leaves;total_nltf_net_revenue,20,2026Q1,2030Q4
p1_1_governed_series_inventory_v1,S1,basecase,quarterly,ped_vkt_per_capita,required,km_per_person,current_quarterly_h1_h20,gross_ped_revenue,20,2026Q1,2030Q4
p1_1_governed_series_inventory_v1,S1,comparison,june_year,gross_fed_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,comparison,june_year,gross_ped_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,comparison,june_year,heavy_ruc_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,comparison,june_year,light_bev_ruc_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,comparison,june_year,light_ruc_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,comparison,june_year,net_fed_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,comparison,june_year,net_mvr_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,comparison,june_year,phev_ruc_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,comparison,june_year,total_fed_ruc_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,comparison,june_year,total_nltf_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,comparison,june_year,total_ruc_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,comparison,june_year,heavy_ruc_net_km,required,million_km,current_annual_through_fy2030,revenue_leaves;total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,comparison,june_year,light_bev_ruc_net_km,required,million_km,current_annual_through_fy2030,revenue_leaves;total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,comparison,june_year,light_ruc_net_km,required,million_km,current_annual_through_fy2030,revenue_leaves;total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,comparison,june_year,phev_ruc_net_km,required,million_km,current_annual_through_fy2030,revenue_leaves;total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,comparison,june_year,ped_vkt_per_capita,required,km_per_person,current_annual_through_fy2030,gross_ped_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,comparison,june_year,ped_volume,required,million_litres,current_annual_through_fy2030,gross_ped_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S1,comparison,quarterly,heavy_ruc_net_km,required,km,current_quarterly_h1_h20,revenue_leaves;total_nltf_net_revenue,20,2026Q1,2030Q4
p1_1_governed_series_inventory_v1,S1,comparison,quarterly,light_ruc_net_km,required,km,current_quarterly_h1_h20,revenue_leaves;total_nltf_net_revenue,20,2026Q1,2030Q4
p1_1_governed_series_inventory_v1,S1,comparison,quarterly,ped_vkt_per_capita,required,km_per_person,current_quarterly_h1_h20,gross_ped_revenue,20,2026Q1,2030Q4
p1_1_governed_series_inventory_v1,S1,official_comparator,june_year,gross_fed_revenue,required,million_nzd,official_source_horizon_fy2026_fy2055,total_nltf_net_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S1,official_comparator,june_year,gross_ped_revenue,required,million_nzd,official_source_horizon_fy2026_fy2055,total_nltf_net_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S1,official_comparator,june_year,heavy_ruc_net_revenue,required,million_nzd,official_source_horizon_fy2026_fy2055,total_nltf_net_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S1,official_comparator,june_year,light_bev_ruc_net_revenue,required,million_nzd,official_source_horizon_fy2026_fy2055,total_nltf_net_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S1,official_comparator,june_year,light_ruc_net_revenue,required,million_nzd,official_source_horizon_fy2026_fy2055,total_nltf_net_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S1,official_comparator,june_year,net_fed_revenue,required,million_nzd,official_source_horizon_fy2026_fy2055,total_nltf_net_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S1,official_comparator,june_year,net_mvr_revenue,required,million_nzd,official_source_horizon_fy2026_fy2055,total_nltf_net_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S1,official_comparator,june_year,phev_ruc_net_revenue,required,million_nzd,official_source_horizon_fy2026_fy2055,total_nltf_net_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S1,official_comparator,june_year,total_fed_ruc_net_revenue,required,million_nzd,official_source_horizon_fy2026_fy2055,total_nltf_net_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S1,official_comparator,june_year,total_nltf_net_revenue,required,million_nzd,official_source_horizon_fy2026_fy2055,total_nltf_net_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S1,official_comparator,june_year,total_ruc_net_revenue,required,million_nzd,official_source_horizon_fy2026_fy2055,total_nltf_net_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S1,official_comparator,june_year,heavy_ruc_net_km,required,million_km,official_source_horizon_fy2026_fy2055,revenue_leaves;total_nltf_net_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S1,official_comparator,june_year,light_bev_ruc_net_km,required,million_km,official_source_horizon_fy2026_fy2055,revenue_leaves;total_nltf_net_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S1,official_comparator,june_year,light_ruc_net_km,required,million_km,official_source_horizon_fy2026_fy2055,revenue_leaves;total_nltf_net_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S1,official_comparator,june_year,phev_ruc_net_km,required,million_km,official_source_horizon_fy2026_fy2055,revenue_leaves;total_nltf_net_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S1,official_comparator,june_year,ped_vkt_per_capita,required,km_per_person,official_source_horizon_fy2026_fy2055,gross_ped_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S1,official_comparator,june_year,ped_volume,required,million_litres,official_source_horizon_fy2026_fy2055,gross_ped_revenue,30,FY2026,FY2055
p1_1_governed_series_inventory_v1,S1,official_comparator,quarterly,heavy_ruc_net_km,not_applicable,km,official_source_horizon_fy2026_fy2055,official source supplies no quarterly grain,0,,
p1_1_governed_series_inventory_v1,S1,official_comparator,quarterly,light_ruc_net_km,not_applicable,km,official_source_horizon_fy2026_fy2055,official source supplies no quarterly grain,0,,
p1_1_governed_series_inventory_v1,S1,official_comparator,quarterly,ped_vkt_per_capita,not_applicable,km_per_person,official_source_horizon_fy2026_fy2055,official source supplies no quarterly grain,0,,
p1_1_governed_series_inventory_v1,S2,basecase,june_year,gross_fed_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,basecase,june_year,gross_ped_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,basecase,june_year,heavy_ruc_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,basecase,june_year,light_bev_ruc_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,basecase,june_year,light_ruc_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,basecase,june_year,net_fed_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,basecase,june_year,net_mvr_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,basecase,june_year,phev_ruc_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,basecase,june_year,total_fed_ruc_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,basecase,june_year,total_nltf_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,basecase,june_year,total_ruc_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,basecase,june_year,heavy_ruc_net_km,required,million_km,current_annual_through_fy2030,revenue_leaves;total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,basecase,june_year,light_bev_ruc_net_km,required,million_km,current_annual_through_fy2030,revenue_leaves;total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,basecase,june_year,light_ruc_net_km,required,million_km,current_annual_through_fy2030,revenue_leaves;total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,basecase,june_year,phev_ruc_net_km,required,million_km,current_annual_through_fy2030,revenue_leaves;total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,basecase,june_year,ped_vkt_per_capita,required,km_per_person,current_annual_through_fy2030,gross_ped_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,basecase,june_year,ped_volume,required,million_litres,current_annual_through_fy2030,gross_ped_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,basecase,quarterly,heavy_ruc_net_km,required,million_km,current_quarterly_h1_h20,revenue_leaves;total_nltf_net_revenue,20,2026Q1,2030Q4
p1_1_governed_series_inventory_v1,S2,basecase,quarterly,light_ruc_net_km,required,million_km,current_quarterly_h1_h20,revenue_leaves;total_nltf_net_revenue,20,2026Q1,2030Q4
p1_1_governed_series_inventory_v1,S2,basecase,quarterly,ped_vkt_per_capita,required,km_per_person,current_quarterly_h1_h20,gross_ped_revenue,20,2026Q1,2030Q4
p1_1_governed_series_inventory_v1,S2,comparison,june_year,gross_fed_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,comparison,june_year,gross_ped_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,comparison,june_year,heavy_ruc_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,comparison,june_year,light_bev_ruc_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,comparison,june_year,light_ruc_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,comparison,june_year,net_fed_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,comparison,june_year,net_mvr_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,comparison,june_year,phev_ruc_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,comparison,june_year,total_fed_ruc_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,comparison,june_year,total_nltf_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,comparison,june_year,total_ruc_net_revenue,required,million_nzd,current_annual_through_fy2030,total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,comparison,june_year,heavy_ruc_net_km,required,million_km,current_annual_through_fy2030,revenue_leaves;total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,comparison,june_year,light_bev_ruc_net_km,required,million_km,current_annual_through_fy2030,revenue_leaves;total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,comparison,june_year,light_ruc_net_km,required,million_km,current_annual_through_fy2030,revenue_leaves;total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,comparison,june_year,phev_ruc_net_km,required,million_km,current_annual_through_fy2030,revenue_leaves;total_nltf_net_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,comparison,june_year,ped_vkt_per_capita,required,km_per_person,current_annual_through_fy2030,gross_ped_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,comparison,june_year,ped_volume,required,million_litres,current_annual_through_fy2030,gross_ped_revenue,6,FY2025,FY2030
p1_1_governed_series_inventory_v1,S2,comparison,quarterly,heavy_ruc_net_km,required,million_km,current_quarterly_h1_h20,revenue_leaves;total_nltf_net_revenue,20,2026Q1,2030Q4
p1_1_governed_series_inventory_v1,S2,comparison,quarterly,light_ruc_net_km,required,million_km,current_quarterly_h1_h20,revenue_leaves;total_nltf_net_revenue,20,2026Q1,2030Q4
