source_release,FY,period,period_status,output_series_id,output_label,row_role,formula,source_rows,source_cells,observed_value,calculated_value,residual,residual_abs,status,missing_inputs,source_kind
BEFU26,2016,FY2016,ACTUAL,gross_ruc_revenue,Gross RUC revenue,aggregate,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,28; 29; 30; 31; 32; 33,Q28; Q29; Q30; Q31; Q32; Q33,1438.74655952304,1438.746559523044,-3.865352482534945e-12,3.865352482534945e-12,reconciled,,official_source_formula_assertion
BEFU26,2016,FY2016,ACTUAL,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,aggregate,mr1_revenue + mr2_revenue - mvr_admin_revenue,48; 49; 52,Q48; Q49; Q52,214.94696271,214.9469627100001,-8.526512829121202e-14,8.526512829121202e-14,reconciled,,official_source_formula_assertion
BEFU26,2016,FY2016,ACTUAL,net_fed_revenue,Net FED revenue,aggregate,gross_fed_revenue - fed_refunds,43; 44,Q43; Q44,1882.74595473,1882.74595473,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2016,FY2016,ACTUAL,net_mvr_revenue,Net MVR revenue,aggregate,mvr_revenue_net_admin_coo - mvr_refunds,53; 54,Q53; Q54,214.12784664,214.12784664,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2016,FY2016,ACTUAL,ruc_revenue_net_admin,RUC revenues net of admin fees,aggregate,gross_ruc_revenue - ruc_admin_revenue,34; 35,Q34; Q35,1426.61726381826,1426.6172638182577,2.501110429875553e-12,2.501110429875553e-12,reconciled,,official_source_formula_assertion
BEFU26,2016,FY2016,ACTUAL,total_admin_fees,Total admin fees,aggregate,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,35; 52; 50,Q35; Q52; Q50,69.7242386786957,69.72423867869567,2.8421709430404014e-14,2.8421709430404014e-14,reconciled,,official_source_formula_assertion
BEFU26,2016,FY2016,ACTUAL,total_fed_ruc_net_revenue,Total RUC+PED revenue,aggregate,net_fed_revenue + total_ruc_net_revenue,45; 37,Q45; Q37,3257.59924833826,3257.59924833826,0.0,0.0,reconciled,,derived_dashboard_subtotal
BEFU26,2016,FY2016,ACTUAL,total_gross_revenue,Total gross revenues,aggregate,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,34; 43; 51; 58,Q34; Q43; Q51; Q58,3652.71085180696,3652.710851806953,6.821210263296962e-12,6.821210263296962e-12,reconciled,,official_source_formula_assertion
BEFU26,2016,FY2016,ACTUAL,total_nltf_net_revenue,Total NLTF revenue,aggregate,total_revenue_net_admin - total_refunds,63; 64,Q63; Q64,3471.72709497826,3471.72709497826,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2016,FY2016,ACTUAL,total_refunds,Total refunds,aggregate,ruc_refunds + fed_refunds + mvr_refunds,33; 44; 54,Q33; Q44; Q54,111.25951815,111.25951815,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2016,FY2016,ACTUAL,total_revenue_net_admin,Total revenues net of admin fees,aggregate,total_gross_revenue - total_admin_fees,61; 62,Q61; Q62,3582.98661312826,3582.9866131282643,-4.092726157978177e-12,4.092726157978177e-12,reconciled,,official_source_formula_assertion
BEFU26,2016,FY2016,ACTUAL,total_ruc_net_revenue,Total RUC all classes,aggregate,ruc_revenue_net_admin - ruc_refunds,36; 33,Q36; Q33,1374.85329360826,1374.85329360826,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2017,FY2017,ACTUAL,gross_fed_revenue,Gross FED revenue,aggregate,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,40; 41; 42,R40; R41; R42,1968.91315006,1968.91315006,-2.273736754432321e-13,2.273736754432321e-13,reconciled,,official_source_formula_assertion
BEFU26,2017,FY2017,ACTUAL,gross_mvr_revenue,Gross MVR revenue,aggregate,mr1_revenue + mr2_revenue + coo_revenue,48; 49; 50,R48; R49; R50,277.754947952174,277.75494795217355,4.547473508864641e-13,4.547473508864641e-13,reconciled,,official_source_formula_assertion
BEFU26,2017,FY2017,ACTUAL,gross_ruc_revenue,Gross RUC revenue,aggregate,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,28; 29; 30; 31; 32; 33,R28; R29; R30; R31; R32; R33,1509.64823082609,1509.648230826087,2.9558577807620168e-12,2.9558577807620168e-12,reconciled,,official_source_formula_assertion
BEFU26,2017,FY2017,ACTUAL,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,aggregate,mr1_revenue + mr2_revenue - mvr_admin_revenue,48; 49; 52,R48; R49; R52,223.7225291,223.7225290999996,3.979039320256561e-13,3.979039320256561e-13,reconciled,,official_source_formula_assertion
BEFU26,2017,FY2017,ACTUAL,net_fed_revenue,Net FED revenue,aggregate,gross_fed_revenue - fed_refunds,43; 44,R43; R44,1912.66999522,1912.66999522,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2017,FY2017,ACTUAL,net_mvr_revenue,Net MVR revenue,aggregate,mvr_revenue_net_admin_coo - mvr_refunds,53; 54,R53; R54,222.92673366,222.92673366,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2017,FY2017,ACTUAL,ruc_revenue_net_admin,RUC revenues net of admin fees,aggregate,gross_ruc_revenue - ruc_admin_revenue,34; 35,R34; R35,1497.01985844217,1497.0198584421769,-6.821210263296962e-12,6.821210263296962e-12,reconciled,,official_source_formula_assertion
BEFU26,2017,FY2017,ACTUAL,total_admin_fees,Total admin fees,aggregate,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,35; 52; 50,R35; R52; R50,66.660791236087,66.66079123608695,4.263256414560601e-14,4.263256414560601e-14,reconciled,,official_source_formula_assertion
BEFU26,2017,FY2017,ACTUAL,total_fed_ruc_net_revenue,Total RUC+PED revenue,aggregate,net_fed_revenue + total_ruc_net_revenue,45; 37,R45; R37,3370.73139446217,3370.73139446217,0.0,0.0,reconciled,,derived_dashboard_subtotal
BEFU26,2017,FY2017,ACTUAL,total_gross_revenue,Total gross revenues,aggregate,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,34; 43; 51; 58,R34; R43; R51; R58,3756.31632883826,3756.316328838264,-4.092726157978177e-12,4.092726157978177e-12,reconciled,,official_source_formula_assertion
BEFU26,2017,FY2017,ACTUAL,total_nltf_net_revenue,Total NLTF revenue,aggregate,total_revenue_net_admin - total_refunds,63; 64,R63; R64,3593.65812812217,3593.65812812217,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2017,FY2017,ACTUAL,total_refunds,Total refunds,aggregate,ruc_refunds + fed_refunds + mvr_refunds,33; 44; 54,R33; R44; R54,95.99740948,95.99740948,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2017,FY2017,ACTUAL,total_revenue_net_admin,Total revenues net of admin fees,aggregate,total_gross_revenue - total_admin_fees,61; 62,R61; R62,3689.65553760217,3689.655537602173,-2.7284841053187847e-12,2.7284841053187847e-12,reconciled,,official_source_formula_assertion
BEFU26,2017,FY2017,ACTUAL,total_ruc_net_revenue,Total RUC all classes,aggregate,ruc_revenue_net_admin - ruc_refunds,36; 33,R36; R33,1458.06139924217,1458.06139924217,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2018,FY2018,ACTUAL,gross_fed_revenue,Gross FED revenue,aggregate,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,40; 41; 42,S40; S41; S42,1968.98461465,1968.98461465,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2018,FY2018,ACTUAL,gross_mvr_revenue,Gross MVR revenue,aggregate,mr1_revenue + mr2_revenue + coo_revenue,48; 49; 50,S48; S49; S50,280.816116067826,280.8161160678257,2.842170943040401e-13,2.842170943040401e-13,reconciled,,official_source_formula_assertion
BEFU26,2018,FY2018,ACTUAL,gross_ruc_revenue,Gross RUC revenue,aggregate,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,28; 29; 30; 31; 32; 33,S28; S29; S30; S31; S32; S33,1598.7734334913,1598.773433491305,-5.002220859751105e-12,5.002220859751105e-12,reconciled,,official_source_formula_assertion
BEFU26,2018,FY2018,ACTUAL,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,aggregate,mr1_revenue + mr2_revenue - mvr_admin_revenue,48; 49; 52,S48; S49; S52,228.42975492,228.4297549199996,3.979039320256561e-13,3.979039320256561e-13,reconciled,,official_source_formula_assertion
BEFU26,2018,FY2018,ACTUAL,net_fed_revenue,Net FED revenue,aggregate,gross_fed_revenue - fed_refunds,43; 44,S43; S44,1903.81485678,1903.81485678,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2018,FY2018,ACTUAL,net_mvr_revenue,Net MVR revenue,aggregate,mvr_revenue_net_admin_coo - mvr_refunds,53; 54,S53; S54,227.44634928,227.44634928,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2018,FY2018,ACTUAL,ruc_revenue_net_admin,RUC revenues net of admin fees,aggregate,gross_ruc_revenue - ruc_admin_revenue,34; 35,S34; S35,1585.74696249783,1585.7469624978216,8.412825991399586e-12,8.412825991399586e-12,reconciled,,official_source_formula_assertion
BEFU26,2018,FY2018,ACTUAL,total_admin_fees,Total admin fees,aggregate,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,35; 52; 50,S35; S52; S50,65.4128321413043,65.41283214130439,-8.526512829121202e-14,8.526512829121202e-14,reconciled,,official_source_formula_assertion
BEFU26,2018,FY2018,ACTUAL,total_fed_ruc_net_revenue,Total RUC+PED revenue,aggregate,net_fed_revenue + total_ruc_net_revenue,45; 37,S45; S37,3446.52569397783,3446.52569397783,0.0,0.0,reconciled,,derived_dashboard_subtotal
BEFU26,2018,FY2018,ACTUAL,total_gross_revenue,Total gross revenues,aggregate,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,34; 43; 51; 58,S34; S43; S51; S58,3848.57416420913,3848.574164209126,3.637978807091713e-12,3.637978807091713e-12,reconciled,,official_source_formula_assertion
BEFU26,2018,FY2018,ACTUAL,total_nltf_net_revenue,Total NLTF revenue,aggregate,total_revenue_net_admin - total_refunds,63; 64,S63; S64,3673.97204325783,3673.9720432578297,4.547473508864641e-13,4.547473508864641e-13,reconciled,,official_source_formula_assertion
BEFU26,2018,FY2018,ACTUAL,total_refunds,Total refunds,aggregate,ruc_refunds + fed_refunds + mvr_refunds,33; 44; 54,S33; S44; S54,109.18928881,109.18928881,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2018,FY2018,ACTUAL,total_revenue_net_admin,Total revenues net of admin fees,aggregate,total_gross_revenue - total_admin_fees,61; 62,S61; S62,3783.16133206783,3783.161332067825,4.547473508864641e-12,4.547473508864641e-12,reconciled,,official_source_formula_assertion
BEFU26,2018,FY2018,ACTUAL,total_ruc_net_revenue,Total RUC all classes,aggregate,ruc_revenue_net_admin - ruc_refunds,36; 33,S36; S33,1542.71083719783,1542.71083719783,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2019,FY2019,ACTUAL,gross_fed_revenue,Gross FED revenue,aggregate,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,40; 41; 42,T40; T41; T42,2053.20327656,2053.20327656,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2019,FY2019,ACTUAL,gross_mvr_revenue,Gross MVR revenue,aggregate,mr1_revenue + mr2_revenue + coo_revenue,48; 49; 50,T48; T49; T50,278.742093120435,278.7420931204345,5.115907697472721e-13,5.115907697472721e-13,reconciled,,official_source_formula_assertion
BEFU26,2019,FY2019,ACTUAL,gross_ruc_revenue,Gross RUC revenue,aggregate,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,28; 29; 30; 31; 32; 33,T28; T29; T30; T31; T32; T33,1731.83545919913,1731.835459199131,-1.1368683772161605e-12,1.1368683772161605e-12,reconciled,,official_source_formula_assertion
BEFU26,2019,FY2019,ACTUAL,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,aggregate,mr1_revenue + mr2_revenue - mvr_admin_revenue,48; 49; 52,T48; T49; T52,227.72069079,227.7206907899996,3.979039320256561e-13,3.979039320256561e-13,reconciled,,official_source_formula_assertion
BEFU26,2019,FY2019,ACTUAL,net_fed_revenue,Net FED revenue,aggregate,gross_fed_revenue - fed_refunds,43; 44,T43; T44,1987.11584821,1987.11584821,-2.273736754432321e-13,2.273736754432321e-13,reconciled,,official_source_formula_assertion
BEFU26,2019,FY2019,ACTUAL,net_mvr_revenue,Net MVR revenue,aggregate,mvr_revenue_net_admin_coo - mvr_refunds,53; 54,T53; T54,226.76755138,226.76755138,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2019,FY2019,ACTUAL,ruc_revenue_net_admin,RUC revenues net of admin fees,aggregate,gross_ruc_revenue - ruc_admin_revenue,34; 35,T34; T35,1718.39930724043,1718.3993072404344,-4.320099833421409e-12,4.320099833421409e-12,reconciled,,official_source_formula_assertion
BEFU26,2019,FY2019,ACTUAL,total_admin_fees,Total admin fees,aggregate,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,35; 52; 50,T35; T52; T50,64.4575542891305,64.45755428913051,-1.4210854715202004e-14,1.4210854715202004e-14,reconciled,,official_source_formula_assertion
BEFU26,2019,FY2019,ACTUAL,total_fed_ruc_net_revenue,Total RUC+PED revenue,aggregate,net_fed_revenue + total_ruc_net_revenue,45; 37,T45; T37,3651.18187159043,3651.18187159043,0.0,0.0,reconciled,,derived_dashboard_subtotal
BEFU26,2019,FY2019,ACTUAL,total_gross_revenue,Total gross revenues,aggregate,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,34; 43; 51; 58,T34; T43; T51; T58,4063.78082887956,4063.780828879565,-5.002220859751105e-12,5.002220859751105e-12,reconciled,,official_source_formula_assertion
BEFU26,2019,FY2019,ACTUAL,total_nltf_net_revenue,Total NLTF revenue,aggregate,total_revenue_net_admin - total_refunds,63; 64,T63; T64,3877.94942297043,3877.94942297044,-1.0004441719502209e-11,1.0004441719502209e-11,reconciled,,official_source_formula_assertion
BEFU26,2019,FY2019,ACTUAL,total_refunds,Total refunds,aggregate,ruc_refunds + fed_refunds + mvr_refunds,33; 44; 54,T33; T44; T54,121.37385162,121.37385162,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2019,FY2019,ACTUAL,total_revenue_net_admin,Total revenues net of admin fees,aggregate,total_gross_revenue - total_admin_fees,61; 62,T61; T62,3999.32327459044,3999.323274590429,1.091393642127514e-11,1.091393642127514e-11,reconciled,,official_source_formula_assertion
BEFU26,2019,FY2019,ACTUAL,total_ruc_net_revenue,Total RUC all classes,aggregate,ruc_revenue_net_admin - ruc_refunds,36; 33,T36; T33,1664.06602338043,1664.06602338043,-2.273736754432321e-13,2.273736754432321e-13,reconciled,,official_source_formula_assertion
BEFU26,2020,FY2020,ACTUAL,gross_fed_revenue,Gross FED revenue,aggregate,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,40; 41; 42,U40; U41; U42,1950.41199,1950.41199,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2020,FY2020,ACTUAL,gross_mvr_revenue,Gross MVR revenue,aggregate,mr1_revenue + mr2_revenue + coo_revenue,48; 49; 50,U48; U49; U50,275.474865974348,275.4748659743475,5.115907697472721e-13,5.115907697472721e-13,reconciled,,official_source_formula_assertion
BEFU26,2020,FY2020,ACTUAL,gross_ruc_revenue,Gross RUC revenue,aggregate,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,28; 29; 30; 31; 32; 33,U28; U29; U30; U31; U32; U33,1768.97168074739,1768.971680747392,-1.8189894035458565e-12,1.8189894035458565e-12,reconciled,,official_source_formula_assertion
BEFU26,2020,FY2020,ACTUAL,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,aggregate,mr1_revenue + mr2_revenue - mvr_admin_revenue,48; 49; 52,U48; U49; U52,226.54972427,226.5497242699997,3.1263880373444413e-13,3.1263880373444413e-13,reconciled,,official_source_formula_assertion
BEFU26,2020,FY2020,ACTUAL,net_fed_revenue,Net FED revenue,aggregate,gross_fed_revenue - fed_refunds,43; 44,U43; U44,1882.53157149,1882.53157149,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2020,FY2020,ACTUAL,net_mvr_revenue,Net MVR revenue,aggregate,mvr_revenue_net_admin_coo - mvr_refunds,53; 54,U53; U54,225.63410553,225.63410553,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2020,FY2020,ACTUAL,ruc_revenue_net_admin,RUC revenues net of admin fees,aggregate,gross_ruc_revenue - ruc_admin_revenue,34; 35,U34; U35,1756.28483348565,1756.284833485651,-9.094947017729282e-13,9.094947017729282e-13,reconciled,,official_source_formula_assertion
BEFU26,2020,FY2020,ACTUAL,total_admin_fees,Total admin fees,aggregate,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,35; 52; 50,U35; U52; U50,61.6119889660869,61.61198896608688,2.131628207280301e-14,2.131628207280301e-14,reconciled,,official_source_formula_assertion
BEFU26,2020,FY2020,ACTUAL,total_fed_ruc_net_revenue,Total RUC+PED revenue,aggregate,net_fed_revenue + total_ruc_net_revenue,45; 37,U45; U37,3581.69751684565,3581.69751684565,0.0,0.0,reconciled,,derived_dashboard_subtotal
BEFU26,2020,FY2020,ACTUAL,total_gross_revenue,Total gross revenues,aggregate,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,34; 43; 51; 58,U34; U43; U51; U58,3994.85853672174,3994.8585367217374,1.8189894035458565e-12,1.8189894035458565e-12,reconciled,,official_source_formula_assertion
BEFU26,2020,FY2020,ACTUAL,total_nltf_net_revenue,Total NLTF revenue,aggregate,total_revenue_net_admin - total_refunds,63; 64,U63; U64,3807.33162237565,3807.33162237565,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2020,FY2020,ACTUAL,total_refunds,Total refunds,aggregate,ruc_refunds + fed_refunds + mvr_refunds,33; 44; 54,U33; U44; U54,125.91492538,125.91492538,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2020,FY2020,ACTUAL,total_revenue_net_admin,Total revenues net of admin fees,aggregate,total_gross_revenue - total_admin_fees,61; 62,U61; U62,3933.24654775565,3933.246547755653,-3.183231456205249e-12,3.183231456205249e-12,reconciled,,official_source_formula_assertion
BEFU26,2020,FY2020,ACTUAL,total_ruc_net_revenue,Total RUC all classes,aggregate,ruc_revenue_net_admin - ruc_refunds,36; 33,U36; U33,1699.16594535565,1699.16594535565,-2.273736754432321e-13,2.273736754432321e-13,reconciled,,official_source_formula_assertion
BEFU26,2021,FY2021,ACTUAL,gross_fed_revenue,Gross FED revenue,aggregate,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,40; 41; 42,V40; V41; V42,2216.10859858,2216.10859858,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2021,FY2021,ACTUAL,gross_mvr_revenue,Gross MVR revenue,aggregate,mr1_revenue + mr2_revenue + coo_revenue,48; 49; 50,V48; V49; V50,282.433801187391,282.4338011873911,-1.1368683772161605e-13,1.1368683772161605e-13,reconciled,,official_source_formula_assertion
BEFU26,2021,FY2021,ACTUAL,gross_ruc_revenue,Gross RUC revenue,aggregate,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,28; 29; 30; 31; 32; 33,V28; V29; V30; V31; V32; V33,1990.72361639565,1990.723616395654,-4.092726157978177e-12,4.092726157978177e-12,reconciled,,official_source_formula_assertion
BEFU26,2021,FY2021,ACTUAL,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,aggregate,mr1_revenue + mr2_revenue - mvr_admin_revenue,48; 49; 52,V48; V49; V52,232.37927697,232.3792769699998,1.9895196601282805e-13,1.9895196601282805e-13,reconciled,,official_source_formula_assertion
BEFU26,2021,FY2021,ACTUAL,net_fed_revenue,Net FED revenue,aggregate,gross_fed_revenue - fed_refunds,43; 44,V43; V44,2148.51610736,2148.51610736,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2021,FY2021,ACTUAL,net_mvr_revenue,Net MVR revenue,aggregate,mvr_revenue_net_admin_coo - mvr_refunds,53; 54,V53; V54,231.40607684,231.40607684,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2021,FY2021,ACTUAL,ruc_revenue_net_admin,RUC revenues net of admin fees,aggregate,gross_ruc_revenue - ruc_admin_revenue,34; 35,V34; V35,1977.32645089522,1977.3264508952152,4.774847184307873e-12,4.774847184307873e-12,reconciled,,official_source_formula_assertion
BEFU26,2021,FY2021,ACTUAL,total_admin_fees,Total admin fees,aggregate,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,35; 52; 50,V35; V52; V50,63.4516897178261,63.451689717826135,-3.5527136788005016e-14,3.5527136788005016e-14,reconciled,,official_source_formula_assertion
BEFU26,2021,FY2021,ACTUAL,total_fed_ruc_net_revenue,Total RUC+PED revenue,aggregate,net_fed_revenue + total_ruc_net_revenue,45; 37,V45; V37,4063.04242375522,4063.04242375522,0.0,0.0,reconciled,,derived_dashboard_subtotal
BEFU26,2021,FY2021,ACTUAL,total_gross_revenue,Total gross revenues,aggregate,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,34; 43; 51; 58,V34; V43; V51; V58,4489.26601616304,4489.266016163041,-9.094947017729282e-13,9.094947017729282e-13,reconciled,,official_source_formula_assertion
BEFU26,2021,FY2021,ACTUAL,total_nltf_net_revenue,Total NLTF revenue,aggregate,total_revenue_net_admin - total_refunds,63; 64,V63; V64,4294.44850059522,4294.44850059522,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2021,FY2021,ACTUAL,total_refunds,Total refunds,aggregate,ruc_refunds + fed_refunds + mvr_refunds,33; 44; 54,V33; V44; V54,131.36582585,131.36582585,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2021,FY2021,ACTUAL,total_revenue_net_admin,Total revenues net of admin fees,aggregate,total_gross_revenue - total_admin_fees,61; 62,V61; V62,4425.81432644522,4425.814326445214,6.366462912410498e-12,6.366462912410498e-12,reconciled,,official_source_formula_assertion
BEFU26,2021,FY2021,ACTUAL,total_ruc_net_revenue,Total RUC all classes,aggregate,ruc_revenue_net_admin - ruc_refunds,36; 33,V36; V33,1914.52631639522,1914.52631639522,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2022,FY2022,ACTUAL,gross_fed_revenue,Gross FED revenue,aggregate,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,40; 41; 42,W40; W41; W42,1812.83884251,1812.83884251,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2022,FY2022,ACTUAL,gross_mvr_revenue,Gross MVR revenue,aggregate,mr1_revenue + mr2_revenue + coo_revenue,48; 49; 50,W48; W49; W50,282.62035800913,282.62035800913014,-1.7053025658242404e-13,1.7053025658242404e-13,reconciled,,official_source_formula_assertion
BEFU26,2022,FY2022,ACTUAL,gross_ruc_revenue,Gross RUC revenue,aggregate,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,28; 29; 30; 31; 32; 33,W28; W29; W30; W31; W32; W33,1866.12921370391,1866.129213703915,-5.002220859751105e-12,5.002220859751105e-12,reconciled,,official_source_formula_assertion
BEFU26,2022,FY2022,ACTUAL,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,aggregate,mr1_revenue + mr2_revenue - mvr_admin_revenue,48; 49; 52,W48; W49; W52,235.12621447,235.1262144699997,3.1263880373444413e-13,3.1263880373444413e-13,reconciled,,official_source_formula_assertion
BEFU26,2022,FY2022,ACTUAL,net_fed_revenue,Net FED revenue,aggregate,gross_fed_revenue - fed_refunds,43; 44,W43; W44,1752.86236361,1752.86236361,2.273736754432321e-13,2.273736754432321e-13,reconciled,,official_source_formula_assertion
BEFU26,2022,FY2022,ACTUAL,net_mvr_revenue,Net MVR revenue,aggregate,mvr_revenue_net_admin_coo - mvr_refunds,53; 54,W53; W54,234.22087228,234.22087228,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2022,FY2022,ACTUAL,ruc_revenue_net_admin,RUC revenues net of admin fees,aggregate,gross_ruc_revenue - ruc_admin_revenue,34; 35,W34; W35,1852.92814697261,1852.9281469726056,4.320099833421409e-12,4.320099833421409e-12,reconciled,,official_source_formula_assertion
BEFU26,2022,FY2022,ACTUAL,total_admin_fees,Total admin fees,aggregate,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,35; 52; 50,W35; W52; W50,60.6952102704347,60.69521027043473,-2.8421709430404014e-14,2.8421709430404014e-14,reconciled,,official_source_formula_assertion
BEFU26,2022,FY2022,ACTUAL,total_fed_ruc_net_revenue,Total RUC+PED revenue,aggregate,net_fed_revenue + total_ruc_net_revenue,45; 37,W45; W37,3534.14641405261,3534.14641405261,0.0,0.0,reconciled,,derived_dashboard_subtotal
BEFU26,2022,FY2022,ACTUAL,total_gross_revenue,Total gross revenues,aggregate,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,34; 43; 51; 58,W34; W43; W51; W58,3968.82283096304,3968.82283096304,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2022,FY2022,ACTUAL,total_nltf_net_revenue,Total NLTF revenue,aggregate,total_revenue_net_admin - total_refunds,63; 64,W63; W64,3775.60170307261,3775.60170307261,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2022,FY2022,ACTUAL,total_refunds,Total refunds,aggregate,ruc_refunds + fed_refunds + mvr_refunds,33; 44; 54,W33; W44; W54,132.52591762,132.52591762,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2022,FY2022,ACTUAL,total_revenue_net_admin,Total revenues net of admin fees,aggregate,total_gross_revenue - total_admin_fees,61; 62,W61; W62,3908.12762069261,3908.127620692605,5.002220859751105e-12,5.002220859751105e-12,reconciled,,official_source_formula_assertion
BEFU26,2022,FY2022,ACTUAL,total_ruc_net_revenue,Total RUC all classes,aggregate,ruc_revenue_net_admin - ruc_refunds,36; 33,W36; W33,1781.28405044261,1781.28405044261,0.0,0.0,reconciled,,official_source_formula_assertion
BEFU26,2023,FY2023,ACTUAL,gross_fed_revenue,Gross FED revenue,aggregate,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,40; 41; 42,X40; X41; X42,1397.47707215,1397.47707215,-2.273736754432321e-13,2.273736754432321e-13,reconciled,,official_source_formula_assertion
BEFU26,2023,FY2023,ACTUAL,gross_mvr_revenue,Gross MVR revenue,aggregate,mr1_revenue + mr2_revenue + coo_revenue,48; 49; 50,X48; X49; X50,286.928231378261,286.9282313782612,-1.7053025658242404e-13,1.7053025658242404e-13,reconciled,,official_source_formula_assertion
BEFU26,2023,FY2023,ACTUAL,gross_ruc_revenue,Gross RUC revenue,aggregate,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,28; 29; 30; 31; 32; 33,X28; X29; X30; X31; X32; X33,1396.63346920044,1396.633469200435,5.002220859751105e-12,5.002220859751105e-12,reconciled,,official_source_formula_assertion
